,id,deviceName,eventName,startTime,endTime,duration,totalProduction,productionAtStart,productionAtEnd,Status,speed,orderId,stopId,timestamp
977,977,MiraFlex 1,Running,2024-02-20 17:04:05,2024-02-20 17:19:45,0 days 00:15:40,6263.0,21028.0,27291.0,1,,510,0,02/20/2024 17:19:45
978,978,MiraFlex 1,Stop,2024-02-20 17:19:45,2024-02-20 17:39:45,0 days 00:20:00,-24817.0,27291.0,2474.0,0,,510,4063,02/20/2024 17:39:45
979,979,MiraFlex 1,Running,2024-02-20 17:39:45,2024-02-20 17:51:40,0 days 00:11:55,1632062759.0,2474.0,1632065233.0,1,,511,0,02/20/2024 17:51:40
980,980,MiraFlex 1,Stop,2024-02-20 17:51:40,2024-02-20 17:52:25,0 days 00:00:45,-1632061637.0,1632065233.0,3596.0,0,,511,4057,02/20/2024 17:52:25
981,981,MiraFlex 1,Running,2024-02-20 17:52:25,2024-02-20 17:53:25,0 days 00:01:00,243.0,3596.0,3839.0,1,,511,0,02/20/2024 17:53:25
982,982,MiraFlex 1,Stop,2024-02-20 17:53:25,2024-02-20 18:09:45,0 days 00:16:20,32.0,3839.0,3871.0,0,,511,4058,02/20/2024 18:09:45
983,983,MiraFlex 1,Running,2024-02-20 18:09:45,2024-02-20 18:12:25,0 days 00:02:40,429.0,3871.0,4300.0,1,,511,0,02/20/2024 18:12:25
984,984,MiraFlex 1,Stop,2024-02-20 18:12:25,2024-02-20 18:18:45,0 days 00:06:20,39.0,4300.0,4339.0,0,,511,4059,02/20/2024 18:18:45
985,985,MiraFlex 1,Running,2024-02-20 18:18:45,2024-02-20 18:21:05,0 days 00:02:20,892.0,4339.0,5231.0,1,,511,0,02/20/2024 18:21:05
986,986,MiraFlex 1,Stop,2024-02-20 18:21:05,2024-02-20 18:42:26,0 days 00:21:21,82.0,5231.0,5313.0,0,,511,4060,02/20/2024 18:42:26
987,987,MiraFlex 1,Running,2024-02-20 18:42:26,2024-02-20 19:23:06,0 days 00:40:40,16256.0,5313.0,21569.0,1,,511,0,02/20/2024 19:23:06
988,988,MiraFlex 1,Stop,2024-02-20 19:23:06,2024-02-20 19:44:06,0 days 00:21:00,-20320.0,21569.0,1249.0,0,,511,0,02/20/2024 19:44:06
989,989,MiraFlex 1,Running,2024-02-20 19:44:06,2024-02-20 19:53:46,0 days 00:09:40,1632062750.0,1249.0,1632063999.0,1,,513,0,02/20/2024 19:53:46
990,990,MiraFlex 1,Stop,2024-02-20 19:53:46,2024-02-20 19:54:06,0 days 00:00:20,-1632061580.0,1632063999.0,2419.0,0,,513,4101,02/20/2024 19:54:06
991,991,MiraFlex 1,Running,2024-02-20 19:54:06,2024-02-20 19:57:26,0 days 00:03:20,830.0,2419.0,3249.0,1,,513,0,02/20/2024 19:57:26
992,992,MiraFlex 1,Stop,2024-02-20 19:57:26,2024-02-20 20:12:26,0 days 00:15:00,23.0,3249.0,3272.0,0,,513,4102,02/20/2024 20:12:26
993,993,MiraFlex 1,Running,2024-02-20 20:12:26,2024-02-20 20:20:06,0 days 00:07:40,2753.0,3272.0,6025.0,1,,513,0,02/20/2024 20:20:06
994,994,MiraFlex 1,Stop,2024-02-20 20:20:06,2024-02-20 20:28:06,0 days 00:08:00,30.0,6025.0,6055.0,0,,513,4103,02/20/2024 20:28:06
995,995,MiraFlex 1,Running,2024-02-20 20:28:06,2024-02-20 20:34:26,0 days 00:06:20,2442.0,6055.0,8497.0,1,,513,0,02/20/2024 20:34:26
996,996,MiraFlex 1,Stop,2024-02-20 20:34:26,2024-02-20 20:39:07,0 days 00:04:41,35.0,8497.0,8532.0,0,,513,4104,02/20/2024 20:39:07
997,997,MiraFlex 1,Running,2024-02-20 20:39:07,2024-02-20 20:48:07,0 days 00:09:00,3538.0,8532.0,12070.0,1,,513,0,02/20/2024 20:48:07
998,998,MiraFlex 1,Stop,2024-02-20 20:48:07,2024-02-20 21:01:27,0 days 00:13:20,24.0,12070.0,12094.0,0,,513,4105,02/20/2024 21:01:27
999,999,MiraFlex 1,Running,2024-02-20 21:01:27,2024-02-20 21:19:07,0 days 00:17:40,6994.0,12094.0,19088.0,1,,513,0,02/20/2024 21:19:07
1000,1000,MiraFlex 1,Stop,2024-02-20 21:19:07,2024-02-20 21:38:47,0 days 00:19:40,2.0,19088.0,19090.0,0,,513,4223,02/20/2024 21:38:47
1001,1001,MiraFlex 1,Running,2024-02-20 21:38:47,2024-02-20 21:47:47,0 days 00:09:00,3435.0,19090.0,22525.0,1,,513,0,02/20/2024 21:47:47
1002,1002,MiraFlex 1,Stop,2024-02-20 21:47:47,2024-02-20 21:59:27,0 days 00:11:40,31.0,22525.0,22556.0,0,,513,4224,02/20/2024 21:59:27
1003,1003,MiraFlex 1,Running,2024-02-20 21:59:27,2024-02-20 22:00:47,0 days 00:01:20,471.0,22556.0,23027.0,1,,513,0,02/20/2024 22:00:47
1004,1004,MiraFlex 1,Stop,2024-02-20 22:00:47,2024-02-20 22:09:47,0 days 00:09:00,30.0,23027.0,23057.0,0,,513,4225,02/20/2024 22:09:47
1005,1005,MiraFlex 1,Running,2024-02-20 22:09:47,2024-02-20 22:32:07,0 days 00:22:20,8924.0,23057.0,31981.0,1,,513,0,02/20/2024 22:32:07
1006,1006,MiraFlex 1,Stop,2024-02-20 22:32:07,2024-02-20 22:38:48,0 days 00:06:41,68.0,31981.0,32049.0,0,,513,4226,02/20/2024 22:38:48
1007,1007,MiraFlex 1,Running,2024-02-20 22:38:48,2024-02-20 22:50:28,0 days 00:11:40,4670.0,32049.0,36719.0,1,,513,0,02/20/2024 22:50:28
1008,1008,MiraFlex 1,Stop,2024-02-20 22:50:28,2024-02-20 22:58:28,0 days 00:08:00,24.0,36719.0,36743.0,0,,513,4227,02/20/2024 22:58:28
1009,1009,MiraFlex 1,Running,2024-02-20 22:58:28,2024-02-20 23:07:08,0 days 00:08:40,3462.0,36743.0,40205.0,1,,513,0,02/20/2024 23:07:08
1010,1010,MiraFlex 1,Stop,2024-02-20 23:07:08,2024-02-20 23:15:08,0 days 00:08:00,41.0,40205.0,40246.0,0,,513,0,02/20/2024 23:15:08
1011,1011,MiraFlex 1,Running,2024-02-20 23:15:08,2024-02-20 23:40:28,0 days 00:25:20,1632023559.0,40246.0,1632063805.0,1,,513,0,02/20/2024 23:40:28
1012,1012,MiraFlex 1,Stop,2024-02-20 23:40:28,2024-02-20 23:40:48,0 days 00:00:20,-1632013271.0,1632063805.0,50534.0,0,,513,0,02/20/2024 23:40:48
1013,1013,MiraFlex 1,Running,2024-02-20 23:40:48,2024-02-20 23:42:28,0 days 00:01:40,615.0,50534.0,51149.0,1,,513,0,02/20/2024 23:42:28
1014,1014,MiraFlex 1,Stop,2024-02-20 23:42:28,2024-02-20 23:48:08,0 days 00:05:40,9.0,51149.0,51158.0,0,,513,0,02/20/2024 23:48:08
1015,1015,MiraFlex 1,Running,2024-02-20 23:48:08,2024-02-20 23:59:08,0 days 00:11:00,4381.0,51158.0,55539.0,1,,513,0,02/20/2024 23:59:08
1016,1016,MiraFlex 1,Stop,2024-02-20 23:59:08,2024-02-21 00:19:28,0 days 00:20:20,24.0,55539.0,55563.0,0,,513,0,02/21/2024 00:19:28
1017,1017,MiraFlex 1,Running,2024-02-21 00:19:28,2024-02-21 00:21:08,0 days 00:01:40,216.0,55563.0,55779.0,1,,513,0,02/21/2024 00:21:08
1018,1018,MiraFlex 1,Stop,2024-02-21 00:21:08,2024-02-21 00:23:08,0 days 00:02:00,34.0,55779.0,55813.0,0,,513,0,02/21/2024 00:23:08
1019,1019,MiraFlex 1,Running,2024-02-21 00:23:08,2024-02-21 00:24:28,0 days 00:01:20,193.0,55813.0,56006.0,1,,513,0,02/21/2024 00:24:28
1020,1020,MiraFlex 1,Stop,2024-02-21 00:24:28,2024-02-21 00:28:28,0 days 00:04:00,1.0,56006.0,56007.0,0,,513,0,02/21/2024 00:28:28
1021,1021,MiraFlex 1,Running,2024-02-21 00:28:28,2024-02-21 00:34:28,0 days 00:06:00,1345.0,56007.0,57352.0,1,,513,0,02/21/2024 00:34:28
1022,1022,MiraFlex 1,Stop,2024-02-21 00:34:28,2024-02-21 00:53:29,0 days 00:19:01,40.0,57352.0,57392.0,0,,513,0,02/21/2024 00:53:29
1023,1023,MiraFlex 1,Running,2024-02-21 00:53:29,2024-02-21 00:54:49,0 days 00:01:20,296.0,57392.0,57688.0,1,,513,0,02/21/2024 00:54:49
1024,1024,MiraFlex 1,Stop,2024-02-21 00:54:49,2024-02-21 01:43:29,0 days 00:48:40,8.0,57688.0,57696.0,0,,513,0,02/21/2024 01:43:29
1025,1025,MiraFlex 1,Running,2024-02-21 01:43:29,2024-02-21 01:46:29,0 days 00:03:00,558.0,57696.0,58254.0,1,,513,0,02/21/2024 01:46:29
1026,1026,MiraFlex 1,Stop,2024-02-21 01:46:29,2024-02-21 01:51:09,0 days 00:04:40,23.0,58254.0,58277.0,0,,513,0,02/21/2024 01:51:09
1027,1027,MiraFlex 1,Running,2024-02-21 01:51:09,2024-02-21 01:51:49,0 days 00:00:40,125.0,58277.0,58402.0,1,,513,0,02/21/2024 01:51:49
1028,1028,MiraFlex 1,Stop,2024-02-21 01:51:49,2024-02-21 02:44:30,0 days 00:52:41,5.0,58402.0,58407.0,0,,513,0,02/21/2024 02:44:30
1029,1029,MiraFlex 1,Running,2024-02-21 02:44:30,2024-02-21 02:46:30,0 days 00:02:00,452.0,58407.0,58859.0,1,,513,0,02/21/2024 02:46:30
1030,1030,MiraFlex 1,Stop,2024-02-21 02:46:30,2024-02-21 02:51:10,0 days 00:04:40,38.0,58859.0,58897.0,0,,513,0,02/21/2024 02:51:10
1031,1031,MiraFlex 1,Running,2024-02-21 02:51:10,2024-02-21 02:52:30,0 days 00:01:20,234.0,58897.0,59131.0,1,,513,0,02/21/2024 02:52:30
1032,1032,MiraFlex 1,Stop,2024-02-21 02:52:30,2024-02-21 11:19:34,0 days 08:27:04,-59064.0,59131.0,67.0,0,,513,0,02/21/2024 11:19:34
1033,1033,MiraFlex 1,Running,2024-02-21 11:19:34,2024-02-21 11:19:54,0 days 00:00:20,79.0,67.0,146.0,1,,513,0,02/21/2024 11:19:54
1034,1034,MiraFlex 1,Stop,2024-02-21 11:19:54,2024-02-21 11:33:54,0 days 00:14:00,60.0,146.0,206.0,0,,513,4120,02/21/2024 11:33:54
1035,1035,MiraFlex 1,Running,2024-02-21 11:33:54,2024-02-21 11:36:14,0 days 00:02:20,1632062559.0,206.0,1632062765.0,1,,513,0,02/21/2024 11:36:14
1036,1036,MiraFlex 1,Stop,2024-02-21 11:36:14,2024-02-21 11:36:34,0 days 00:00:20,-1632061495.0,1632062765.0,1270.0,0,,513,4121,02/21/2024 11:36:34
1037,1037,MiraFlex 1,Running,2024-02-21 11:36:34,2024-02-21 12:15:54,0 days 00:39:20,1632061301.0,1270.0,1632062571.0,1,,513,0,02/21/2024 12:15:54
1038,1038,MiraFlex 1,Stop,2024-02-21 12:15:54,2024-02-21 12:16:14,0 days 00:00:20,-1632045373.0,1632062571.0,17198.0,0,,513,4122,02/21/2024 12:16:14
1039,1039,MiraFlex 1,Running,2024-02-21 12:16:14,2024-02-21 12:47:15,0 days 00:31:01,12391.0,17198.0,29589.0,1,,513,0,02/21/2024 12:47:15
1040,1040,MiraFlex 1,Stop,2024-02-21 12:47:15,2024-02-21 14:07:55,0 days 01:20:40,7.0,29589.0,29596.0,0,,513,4123,02/21/2024 14:07:55
1041,1041,MiraFlex 1,Running,2024-02-21 14:07:55,2024-02-21 14:09:15,0 days 00:01:20,102.0,29596.0,29698.0,1,,513,0,02/21/2024 14:09:15
1042,1042,MiraFlex 1,Stop,2024-02-21 14:09:15,2024-02-21 14:14:35,0 days 00:05:20,4.0,29698.0,29702.0,0,,513,4124,02/21/2024 14:14:35
1043,1043,MiraFlex 1,Running,2024-02-21 14:14:35,2024-02-21 14:15:35,0 days 00:01:00,80.0,29702.0,29782.0,1,,513,0,02/21/2024 14:15:35
1044,1044,MiraFlex 1,Stop,2024-02-21 14:15:35,2024-02-21 14:18:15,0 days 00:02:40,12.0,29782.0,29794.0,0,,513,4125,02/21/2024 14:18:15
1045,1045,MiraFlex 1,Running,2024-02-21 14:18:15,2024-02-21 14:19:15,0 days 00:01:00,133.0,29794.0,29927.0,1,,513,0,02/21/2024 14:19:15
1046,1046,MiraFlex 1,Stop,2024-02-21 14:19:15,2024-02-21 14:21:55,0 days 00:02:40,22.0,29927.0,29949.0,0,,513,4126,02/21/2024 14:21:55
1047,1047,MiraFlex 1,Running,2024-02-21 14:21:55,2024-02-21 14:26:35,0 days 00:04:40,519.0,29949.0,30468.0,1,,513,0,02/21/2024 14:26:35
1048,1048,MiraFlex 1,Stop,2024-02-21 14:26:35,2024-02-21 14:38:16,0 days 00:11:41,14.0,30468.0,30482.0,0,,513,4127,02/21/2024 14:38:16
1049,1049,MiraFlex 1,Running,2024-02-21 14:38:16,2024-02-21 14:38:56,0 days 00:00:40,65.0,30482.0,30547.0,1,,513,0,02/21/2024 14:38:56
1050,1050,MiraFlex 1,Stop,2024-02-21 14:38:56,2024-02-21 14:39:16,0 days 00:00:20,27.0,30547.0,30574.0,0,,513,4128,02/21/2024 14:39:16
1051,1051,MiraFlex 1,Running,2024-02-21 14:39:16,2024-02-21 14:42:56,0 days 00:03:40,641.0,30574.0,31215.0,1,,513,0,02/21/2024 14:42:56
1052,1052,MiraFlex 1,Stop,2024-02-21 14:42:56,2024-02-21 14:49:16,0 days 00:06:20,64.0,31215.0,31279.0,0,,513,4129,02/21/2024 14:49:16
1053,1053,MiraFlex 1,Running,2024-02-21 14:49:16,2024-02-21 14:49:36,0 days 00:00:20,77.0,31279.0,31356.0,1,,513,0,02/21/2024 14:49:36
1054,1054,MiraFlex 1,Stop,2024-02-21 14:49:36,2024-02-21 15:39:36,0 days 00:50:00,-31356.0,31356.0,0.0,0,,513,0,02/21/2024 15:39:36
1055,1055,MiraFlex 1,Running,2024-02-21 15:39:36,2024-02-21 15:40:16,0 days 00:00:40,126.0,0.0,126.0,1,,513,0,02/21/2024 15:40:16
1056,1056,MiraFlex 1,Stop,2024-02-21 15:40:16,2024-02-21 15:40:56,0 days 00:00:40,67.0,126.0,193.0,0,,513,4131,02/21/2024 15:40:56
1057,1057,MiraFlex 1,Running,2024-02-21 15:40:56,2024-02-21 15:41:36,0 days 00:00:40,229.0,193.0,422.0,1,,513,0,02/21/2024 15:41:36
1058,1058,MiraFlex 1,Stop,2024-02-21 15:41:36,2024-02-21 16:09:56,0 days 00:28:20,65.0,422.0,487.0,0,,513,4132,02/21/2024 16:09:56
1059,1059,MiraFlex 1,Running,2024-02-21 16:09:56,2024-02-21 16:10:36,0 days 00:00:40,177.0,487.0,664.0,1,,513,0,02/21/2024 16:10:36
1060,1060,MiraFlex 1,Stop,2024-02-21 16:10:36,2024-02-21 16:18:56,0 days 00:08:20,3.0,664.0,667.0,0,,513,4133,02/21/2024 16:18:56
1061,1061,MiraFlex 1,Running,2024-02-21 16:18:56,2024-02-21 16:28:57,0 days 00:10:01,3681.0,667.0,4348.0,1,,513,0,02/21/2024 16:28:57
1062,1062,MiraFlex 1,Stop,2024-02-21 16:28:57,2024-02-21 17:29:57,0 days 01:01:00,20.0,4348.0,4368.0,0,,513,4134,02/21/2024 17:29:57
1063,1063,MiraFlex 1,Running,2024-02-21 17:29:57,2024-02-21 17:34:37,0 days 00:04:40,1632058203.0,4368.0,1632062571.0,1,,513,0,02/21/2024 17:34:37
1064,1064,MiraFlex 1,Stop,2024-02-21 17:34:37,2024-02-21 17:34:57,0 days 00:00:20,-1632057851.0,1632062571.0,4720.0,0,,513,4135,02/21/2024 17:34:57
1065,1065,MiraFlex 1,Running,2024-02-21 17:34:57,2024-02-21 17:39:57,0 days 00:05:00,519.0,4720.0,5239.0,1,,513,0,02/21/2024 17:39:57
1066,1066,MiraFlex 1,Stop,2024-02-21 17:39:57,2024-02-21 17:50:37,0 days 00:10:40,60.0,5239.0,5299.0,0,,513,4136,02/21/2024 17:50:37
1067,1067,MiraFlex 1,Running,2024-02-21 17:50:37,2024-02-21 17:50:57,0 days 00:00:20,85.0,5299.0,5384.0,1,,513,0,02/21/2024 17:50:57
1068,1068,MiraFlex 1,Stop,2024-02-21 17:50:57,2024-02-21 17:54:57,0 days 00:04:00,24.0,5384.0,5408.0,0,,513,4137,02/21/2024 17:54:57
1069,1069,MiraFlex 1,Running,2024-02-21 17:54:57,2024-02-21 17:55:37,0 days 00:00:40,173.0,5408.0,5581.0,1,,513,0,02/21/2024 17:55:37
1070,1070,MiraFlex 1,Stop,2024-02-21 17:55:37,2024-02-21 18:03:57,0 days 00:08:20,10.0,5581.0,5591.0,0,,513,4138,02/21/2024 18:03:57
1071,1071,MiraFlex 1,Running,2024-02-21 18:03:57,2024-02-21 18:07:17,0 days 00:03:20,1283.0,5591.0,6874.0,1,,513,0,02/21/2024 18:07:17
1072,1072,MiraFlex 1,Stop,2024-02-21 18:07:17,2024-02-21 18:15:37,0 days 00:08:20,68.0,6874.0,6942.0,0,,513,4139,02/21/2024 18:15:37
1073,1073,MiraFlex 1,Running,2024-02-21 18:15:37,2024-02-21 18:17:57,0 days 00:02:20,883.0,6942.0,7825.0,1,,513,0,02/21/2024 18:17:57
1074,1074,MiraFlex 1,Stop,2024-02-21 18:17:57,2024-02-21 18:30:58,0 days 00:13:01,57.0,7825.0,7882.0,0,,513,4140,02/21/2024 18:30:58
1075,1075,MiraFlex 1,Running,2024-02-21 18:30:58,2024-02-21 19:24:38,0 days 00:53:40,1632054689.0,7882.0,1632062571.0,1,,513,0,02/21/2024 19:24:38
1076,1076,MiraFlex 1,Stop,2024-02-21 19:24:38,2024-02-21 19:24:58,0 days 00:00:20,-1632033018.0,1632062571.0,29553.0,0,,513,4141,02/21/2024 19:24:58
1077,1077,MiraFlex 1,Running,2024-02-21 19:24:58,2024-02-21 19:27:18,0 days 00:02:20,895.0,29553.0,30448.0,1,,513,0,02/21/2024 19:27:18
1078,1078,MiraFlex 1,Stop,2024-02-21 19:27:18,2024-02-21 19:31:38,0 days 00:04:20,4.0,30448.0,30452.0,0,,513,4142,02/21/2024 19:31:38
1079,1079,MiraFlex 1,Running,2024-02-21 19:31:38,2024-02-21 19:32:18,0 days 00:00:40,1632032119.0,30452.0,1632062571.0,1,,513,0,02/21/2024 19:32:18
1080,1080,MiraFlex 1,Stop,2024-02-21 19:32:18,2024-02-21 19:32:38,0 days 00:00:20,-1632031754.0,1632062571.0,30817.0,0,,513,4143,02/21/2024 19:32:38
1081,1081,MiraFlex 1,Running,2024-02-21 19:32:38,2024-02-21 19:44:18,0 days 00:11:40,4592.0,30817.0,35409.0,1,,513,0,02/21/2024 19:44:18
1082,1082,MiraFlex 1,Stop,2024-02-21 19:44:18,2024-02-21 20:36:39,0 days 00:52:21,12.0,35409.0,35421.0,0,,513,4144,02/21/2024 20:36:39
1083,1083,MiraFlex 1,Running,2024-02-21 20:36:39,2024-02-21 20:36:59,0 days 00:00:20,51.0,35421.0,35472.0,1,,513,0,02/21/2024 20:36:59
1084,1084,MiraFlex 1,Stop,2024-02-21 20:36:59,2024-02-21 20:38:39,0 days 00:01:40,33.0,35472.0,35505.0,0,,513,4145,02/21/2024 20:38:39
1085,1085,MiraFlex 1,Running,2024-02-21 20:38:39,2024-02-21 21:02:19,0 days 00:23:40,9357.0,35505.0,44862.0,1,,513,0,02/21/2024 21:02:19
1086,1086,MiraFlex 1,Stop,2024-02-21 21:02:19,2024-02-21 21:05:59,0 days 00:03:40,19.0,44862.0,44881.0,0,,513,4146,02/21/2024 21:05:59
1087,1087,MiraFlex 1,Running,2024-02-21 21:05:59,2024-02-21 21:12:19,0 days 00:06:20,2390.0,44881.0,47271.0,1,,513,0,02/21/2024 21:12:19
1088,1088,MiraFlex 1,Stop,2024-02-21 21:12:19,2024-02-21 21:24:39,0 days 00:12:20,44.0,47271.0,47315.0,0,,513,4147,02/21/2024 21:24:39
1089,1089,MiraFlex 1,Running,2024-02-21 21:24:39,2024-02-21 21:24:59,0 days 00:00:20,4.0,47315.0,47319.0,1,,513,0,02/21/2024 21:24:59
1090,1090,MiraFlex 1,Stop,2024-02-21 21:24:59,2024-02-21 21:26:19,0 days 00:01:20,48.0,47319.0,47367.0,0,,513,4148,02/21/2024 21:26:19
1091,1091,MiraFlex 1,Running,2024-02-21 21:26:19,2024-02-21 21:33:39,0 days 00:07:20,2844.0,47367.0,50211.0,1,,513,0,02/21/2024 21:33:39
1092,1092,MiraFlex 1,Stop,2024-02-21 21:33:39,2024-02-21 21:40:19,0 days 00:06:40,10.0,50211.0,50221.0,0,,513,4149,02/21/2024 21:40:19
1093,1093,MiraFlex 1,Running,2024-02-21 21:40:19,2024-02-21 21:52:59,0 days 00:12:40,4998.0,50221.0,55219.0,1,,513,0,02/21/2024 21:52:59
1094,1094,MiraFlex 1,Stop,2024-02-21 21:52:59,2024-02-21 21:55:39,0 days 00:02:40,68.0,55219.0,55287.0,0,,513,4150,02/21/2024 21:55:39
1095,1095,MiraFlex 1,Running,2024-02-21 21:55:39,2024-02-21 22:24:00,0 days 00:28:21,11331.0,55287.0,66618.0,1,,513,0,02/21/2024 22:24:00
1096,1096,MiraFlex 1,Stop,2024-02-21 22:24:00,2024-02-21 22:59:20,0 days 00:35:20,10.0,66618.0,66628.0,0,,513,4151,02/21/2024 22:59:20
1097,1097,MiraFlex 1,Running,2024-02-21 22:59:20,2024-02-21 22:59:40,0 days 00:00:20,68.0,66628.0,66696.0,1,,513,0,02/21/2024 22:59:40
1098,1098,MiraFlex 1,Stop,2024-02-21 22:59:40,2024-02-21 23:07:00,0 days 00:07:20,73.0,66696.0,66769.0,0,,513,0,02/21/2024 23:07:00
1099,1099,MiraFlex 1,Running,2024-02-21 23:07:00,2024-02-21 23:41:40,0 days 00:34:40,1631995802.0,66769.0,1632062571.0,1,,513,0,02/21/2024 23:41:40
1100,1100,MiraFlex 1,Stop,2024-02-21 23:41:40,2024-02-21 23:42:00,0 days 00:00:20,-1631981751.0,1632062571.0,80820.0,0,,513,4185,02/21/2024 23:42:00
1101,1101,MiraFlex 1,Running,2024-02-21 23:42:00,2024-02-22 00:00:00,0 days 00:18:00,7123.0,80820.0,87943.0,1,,513,0,02/22/2024 00:00:00
1102,1102,MiraFlex 1,Stop,2024-02-22 00:00:00,2024-02-22 00:07:40,0 days 00:07:40,8.0,87943.0,87951.0,0,,513,4186,02/22/2024 00:07:40
1103,1103,MiraFlex 1,Running,2024-02-22 00:07:40,2024-02-22 00:39:01,0 days 00:31:21,1631974620.0,87951.0,1632062571.0,1,,513,0,02/22/2024 00:39:01
1104,1104,MiraFlex 1,Stop,2024-02-22 00:39:01,2024-02-22 00:47:41,0 days 00:08:40,-1631958581.0,1632062571.0,103990.0,0,,513,4187,02/22/2024 00:47:41
1105,1105,MiraFlex 1,Stop,2024-02-22 00:47:41,2024-02-22 00:55:41,0 days 00:08:00,31.0,103990.0,104021.0,0,,513,4188,02/22/2024 00:55:41
1106,1106,MiraFlex 1,Running,2024-02-22 00:55:41,2024-02-22 00:56:41,0 days 00:01:00,1631958550.0,104021.0,1632062571.0,1,,513,0,02/22/2024 00:56:41
1107,1107,MiraFlex 1,Stop,2024-02-22 00:56:41,2024-02-22 00:57:01,0 days 00:00:20,-1631958016.0,1632062571.0,104555.0,0,,513,4189,02/22/2024 00:57:01
1108,1108,MiraFlex 1,Running,2024-02-22 00:57:01,2024-02-22 01:42:01,0 days 00:45:00,17967.0,104555.0,122522.0,1,,513,0,02/22/2024 01:42:01
1109,1109,MiraFlex 1,Stop,2024-02-22 01:42:01,2024-02-22 01:48:21,0 days 00:06:20,18.0,122522.0,122540.0,0,,513,4190,02/22/2024 01:48:21
1110,1110,MiraFlex 1,Running,2024-02-22 01:48:21,2024-02-22 02:02:21,0 days 00:14:00,1631940031.0,122540.0,1632062571.0,1,,513,0,02/22/2024 02:02:21
1111,1111,MiraFlex 1,Stop,2024-02-22 02:02:21,2024-02-22 02:02:41,0 days 00:00:20,-1631934279.0,1632062571.0,128292.0,0,,513,4191,02/22/2024 02:02:41
1112,1112,MiraFlex 1,Running,2024-02-22 02:02:41,2024-02-22 02:17:41,0 days 00:15:00,6006.0,128292.0,134298.0,1,,513,0,02/22/2024 02:17:41
1113,1113,MiraFlex 1,Stop,2024-02-22 02:17:41,2024-02-22 02:20:42,0 days 00:03:01,62.0,134298.0,134360.0,0,,513,4192,02/22/2024 02:20:42
1114,1114,MiraFlex 1,Running,2024-02-22 02:20:42,2024-02-22 02:56:22,0 days 00:35:40,1631928211.0,134360.0,1632062571.0,1,,513,0,02/22/2024 02:56:22
1115,1115,MiraFlex 1,Stop,2024-02-22 02:56:22,2024-02-22 02:56:42,0 days 00:00:20,-1631913753.0,1632062571.0,148818.0,0,,513,4193,02/22/2024 02:56:42
1116,1116,MiraFlex 1,Running,2024-02-22 02:56:42,2024-02-22 03:18:42,0 days 00:22:00,8785.0,148818.0,157603.0,1,,513,0,02/22/2024 03:18:42
1117,1117,MiraFlex 1,Stop,2024-02-22 03:18:42,2024-02-22 03:21:22,0 days 00:02:40,47.0,157603.0,157650.0,0,,513,4194,02/22/2024 03:21:22
1118,1118,MiraFlex 1,Running,2024-02-22 03:21:22,2024-02-22 03:40:02,0 days 00:18:40,7435.0,157650.0,165085.0,1,,513,0,02/22/2024 03:40:02
1119,1119,MiraFlex 1,Stop,2024-02-22 03:40:02,2024-02-22 03:46:42,0 days 00:06:40,3.0,165085.0,165088.0,0,,513,4195,02/22/2024 03:46:42
1120,1120,MiraFlex 1,Running,2024-02-22 03:46:42,2024-02-22 04:11:02,0 days 00:24:20,1631897483.0,165088.0,1632062571.0,1,,513,0,02/22/2024 04:11:02
1121,1121,MiraFlex 1,Stop,2024-02-22 04:11:02,2024-02-22 04:11:22,0 days 00:00:20,-1631887585.0,1632062571.0,174986.0,0,,513,4196,02/22/2024 04:11:22
1122,1122,MiraFlex 1,Running,2024-02-22 04:11:22,2024-02-22 04:28:23,0 days 00:17:01,6702.0,174986.0,181688.0,1,,513,0,02/22/2024 04:28:23
1123,1123,MiraFlex 1,Stop,2024-02-22 04:28:23,2024-02-22 04:32:03,0 days 00:03:40,7.0,181688.0,181695.0,0,,513,4197,02/22/2024 04:32:03
1124,1124,MiraFlex 1,Running,2024-02-22 04:32:03,2024-02-22 04:32:23,0 days 00:00:20,0.0,181695.0,181695.0,1,,513,0,02/22/2024 04:32:23
1125,1125,MiraFlex 1,Stop,2024-02-22 04:32:23,2024-02-22 04:32:43,0 days 00:00:20,56.0,181695.0,181751.0,0,,513,4198,02/22/2024 04:32:43
1126,1126,MiraFlex 1,Running,2024-02-22 04:32:43,2024-02-22 05:08:43,0 days 00:36:00,14450.0,181751.0,196201.0,1,,513,0,02/22/2024 05:08:43
1127,1127,MiraFlex 1,Stop,2024-02-22 05:08:43,2024-02-22 05:30:43,0 days 00:22:00,82.0,196201.0,196283.0,0,,513,4199,02/22/2024 05:30:43
1128,1128,MiraFlex 1,Running,2024-02-22 05:30:43,2024-02-22 05:57:03,0 days 00:26:20,10461.0,196283.0,206744.0,1,,513,0,02/22/2024 05:57:03
1129,1129,MiraFlex 1,Stop,2024-02-22 05:57:03,2024-02-22 05:59:23,0 days 00:02:20,35.0,206744.0,206779.0,0,,513,4200,02/22/2024 05:59:23
1130,1130,MiraFlex 1,Running,2024-02-22 05:59:23,2024-02-22 06:29:24,0 days 00:30:01,1631855792.0,206779.0,1632062571.0,1,,513,0,02/22/2024 06:29:24
1131,1131,MiraFlex 1,Stop,2024-02-22 06:29:24,2024-02-22 06:29:44,0 days 00:00:20,-1631843614.0,1632062571.0,218957.0,0,,513,4201,02/22/2024 06:29:44
